,GlobalId,Name,LongName,Description,ObjectType,IfcType,IsExternal,GrossPlannedArea,PubliclyAccessible,HandicapAccessible,Height,FinishCeilingHeight,GrossPerimeter,NetPerimeter,GrossFloorArea,NetFloorArea,GrossCeilingArea,NetCeilingArea,GrossVolume,NetVolume,age,persona,ownership,persona_encoded,ownership_encoded,LocationX,LocationY,LocationZ,category,key,type,type_encoded,orientation,orientation_encoded,in_out,in_out_encoded,inc_rad,sun_h,wind_exp,usability,usability_encoded,green_suitability,green_suitability_encoded,longest edge length,activity,activity_encoded,Tag,SolarRad,LoadBearing,Compartmentation,Length,Width,GrossFootprintArea,Perimeter,GrossArea,NetArea
3bfFXrszL7LvBxmlMlz08e,3bfFXrszL7LvBxmlMlz08e,N/A,LVL_1_O30,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,8.99999964237213,8.99999964237213,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,73.576096,4.5,IfcSpace,30.0,balcony,0.0,NE,7.0,outdoor,0.0,189.71,10.79,4.78,warm_sunny,1.0,suitable,0.0,3.0,Biodiversity balcony,13.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3wGdKz0v9BG8PT7nEI7M6T,3wGdKz0v9BG8PT7nEI7M6T,N/A,LVL_1_O31,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-5.85804,76.576096,4.5,IfcSpace,31.0,balcony,0.0,NE,7.0,outdoor,0.0,184.57,10.65,4.78,warm_sunny,1.0,suitable,0.0,3.0,Biodiversity balcony,13.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0$lkrDCGz4rBWEyGfW3euk,0$lkrDCGz4rBWEyGfW3euk,N/A,LVL_1_O32,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-11.85804,76.576096,4.5,IfcSpace,32.0,balcony,0.0,N,2.0,outdoor,0.0,21.42,0.58,3.71,comfortable,2.0,not_suitable,1.0,3.0,Residents Space,1.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
37SoMNvWjDuwnMbI2w4QjT,37SoMNvWjDuwnMbI2w4QjT,N/A,LVL_2_O33,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,152.999997138977,152.999997138977,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-10.799217,15.517272,7.5,IfcSpace,33.0,courtyard,2.0,NE,7.0,outdoor,0.0,3373.06,9.68,4.78,cool_breezy,0.0,suitable,0.0,30.0,Urban Agriculture Garden,14.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
27Rr$I12H87xHeUH1vh9ec,27Rr$I12H87xHeUH1vh9ec,N/A,LVL_2_O34,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,171.0,171.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-13.752777,37.102411,7.5,IfcSpace,34.0,courtyard,2.0,NW,6.0,outdoor,0.0,4635.11,3.73,3.3,warm_sunny,1.0,suitable,0.0,36.0,Green balcony,12.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3nXJ9NlFzCk9szvYo8OGCb,3nXJ9NlFzCk9szvYo8OGCb,N/A,LVL_2_O35,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-20.85804,19.576096,7.5,IfcSpace,35.0,balcony,0.0,SW,4.0,indoor,1.0,0.0,0.0,4.65,cool_breezy,0.0,not_suitable,1.0,3.0,Residents Space,1.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2yaKoFLsD7AvC8wpaUBPTn,2yaKoFLsD7AvC8wpaUBPTn,N/A,LVL_2_O36,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-31.35804,16.576096,7.5,IfcSpace,36.0,terrace,1.0,S,0.0,indoor,1.0,0.0,0.0,3.34,comfortable,2.0,not_suitable,1.0,6.0,Flexible Space,9.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0hCJUmEOj9ThA_LR9nh6iR,0hCJUmEOj9ThA_LR9nh6iR,N/A,LVL_2_O37,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-31.85804,23.576096,7.5,IfcSpace,37.0,terrace,1.0,NE,7.0,outdoor,0.0,149.9,2.41,4.78,cool_breezy,0.0,suitable,0.0,6.0,Urban Agriculture Garden,14.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1hVj$X5Hf0YQ905tvpG87k,1hVj$X5Hf0YQ905tvpG87k,N/A,LVL_2_O38,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,35.9999985694885,35.9999985694885,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-2.85804,48.076096,7.5,IfcSpace,38.0,terrace,1.0,N,2.0,outdoor,0.0,741.9,10.9,3.71,warm_sunny,1.0,suitable,0.0,12.0,Playground,5.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2$LzD6yw1DLRNfDDGekFic,2$LzD6yw1DLRNfDDGekFic,N/A,LVL_2_O39,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-33.60804,35.326096,7.5,IfcSpace,39.0,terrace,1.0,NE,7.0,outdoor,0.0,627.36,8.15,4.78,warm_sunny,1.0,suitable,0.0,9.0,Urban Agriculture Garden,14.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3mFz61v3PCPO$LJ0adtSUI,3mFz61v3PCPO$LJ0adtSUI,N/A,LVL_3_O40,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,125.999997138977,125.999997138977,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-7.35804,16.576095,10.5,IfcSpace,40.0,courtyard,2.0,NE,7.0,outdoor,0.0,2800.66,10.12,4.78,cool_breezy,0.0,suitable,0.0,24.0,Urban Agriculture Garden,14.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3wQTqx6E17lgRaodBL$qWz,3wQTqx6E17lgRaodBL$qWz,N/A,LVL_3_O41,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-13.65804,28.576096,10.5,IfcSpace,41.0,courtyard,2.0,NW,6.0,outdoor,0.0,532.19,2.6,3.3,comfortable,2.0,suitable,0.0,18.0,Community Pool/BBQ,8.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0twOhjJBPEXOT6L42mmKvl,0twOhjJBPEXOT6L42mmKvl,N/A,LVL_3_O42,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-19.35804,19.576096,10.5,IfcSpace,42.0,terrace,1.0,SW,4.0,indoor,1.0,0.0,0.0,4.65,cool_breezy,0.0,not_suitable,1.0,6.0,Residents Space,1.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3FU5FhyUj24O7bw8Kr2a8t,3FU5FhyUj24O7bw8Kr2a8t,N/A,LVL_3_O43,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-31.35804,16.576096,10.5,IfcSpace,43.0,terrace,1.0,SE,5.0,outdoor,0.0,19.54,0.0,3.22,comfortable,2.0,not_suitable,1.0,6.0,Viewpoint,15.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2Vuu$6l8fBePt_b31BJKi0,2Vuu$6l8fBePt_b31BJKi0,N/A,LVL_3_O44,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-29.85804,22.576096,10.5,IfcSpace,44.0,balcony,0.0,NW,6.0,outdoor,0.0,101.33,5.27,3.3,warm_sunny,1.0,suitable,0.0,3.0,Viewpoint,15.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
05Cnqu8ef1SvY0RjyYl1Ty,05Cnqu8ef1SvY0RjyYl1Ty,N/A,LVL_3_O45,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-8.85804,40.576096,10.5,IfcSpace,45.0,balcony,0.0,NW,6.0,outdoor,0.0,67.4,2.29,3.3,warm_sunny,1.0,suitable,0.0,3.0,Viewpoint,15.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0SPiR20TbCbQr0g2pzwwI5,0SPiR20TbCbQr0g2pzwwI5,N/A,LVL_3_O46,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,71.9999982118607,71.9999982118607,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-5.10804,14.326096,13.5,IfcSpace,46.0,courtyard,2.0,NE,7.0,outdoor,0.0,1672.02,10.76,4.78,cool_breezy,0.0,suitable,0.0,15.0,Urban Agriculture Garden,14.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1$ioFAzon4KfisMpRhD4S8,1$ioFAzon4KfisMpRhD4S8,N/A,LVL_3_O47,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-12.85804,21.576096,13.5,IfcSpace,47.0,terrace,1.0,NW,6.0,outdoor,0.0,59.01,0.56,3.3,comfortable,2.0,not_suitable,1.0,6.0,Healing Garden,4.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1J_hTKCfrFfuZGl8MijCOE,1J_hTKCfrFfuZGl8MijCOE,N/A,LVL_3_O48,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-17.85804,19.576096,13.5,IfcSpace,48.0,balcony,0.0,N,2.0,outdoor,0.0,13.42,0.0,3.71,comfortable,2.0,not_suitable,1.0,3.0,Residents Space,1.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1tSk1vL9H1xBV9QwrhKZ9X,1tSk1vL9H1xBV9QwrhKZ9X,N/A,LVL_3_O49,N/A,N/A,IfcSpace,N/A,0.0,N/A,N/A,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,N/A,N/A,0.0,0.0,-8.85804,28.576096,13.5,IfcSpace,49.0,balcony,0.0,NW,6.0,outdoor,0.0,67.4,2.77,3.3,warm_sunny,1.0,suitable,0.0,3.0,Sunbath,3.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
16Myc$vrL1ifzqx5Sn8h1z,16Myc$vrL1ifzqx5Sn8h1z,N/A,LVL1_T,N/A,N/A,IfcSpace,True,558.0,False,True,3.0,3.0,0.0,0.0,558.0,558.0,558.0,558.0,1674.0,1674.0,0.0,N/A,N/A,0.0,0.0,-21.583846,42.51158,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3MvBQ_FD151OP8QSy4tvWV,3MvBQ_FD151OP8QSy4tvWV,N/A,LVL2_T,N/A,N/A,IfcSpace,True,369.0,False,True,3.0,3.0,0.0,0.0,369.0,369.0,369.0,369.0,1107.0,1107.0,0.0,N/A,N/A,0.0,0.0,-19.687308,25.210242,7.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3YHQPzTev50PsxvrkvMqgD,3YHQPzTev50PsxvrkvMqgD,N/A,LVL3_T,N/A,N/A,IfcSpace,True,234.0,False,True,3.0,3.0,0.0,0.0,234.0,234.0,234.0,234.0,702.0,702.0,0.0,N/A,N/A,0.0,0.0,-15.550348,19.92225,10.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2iDOqF0HrBLR2e0$9vL0Lv,2iDOqF0HrBLR2e0$9vL0Lv,N/A,LVL4_T,N/A,N/A,IfcSpace,True,126.0,False,True,3.0,3.0,0.0,0.0,126.0,126.0,126.0,126.0,378.0,378.0,0.0,N/A,N/A,0.0,0.0,-12.286611,16.36181,13.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0nY3XUXdnBXQe5IuXdPnYJ,0nY3XUXdnBXQe5IuXdPnYJ,N/A,LVL5_T,N/A,N/A,IfcSpace,True,108.0,False,True,3.0,3.0,0.0,0.0,108.0,108.0,108.0,108.0,324.0,324.0,0.0,N/A,N/A,0.0,0.0,-6.85804,13.826096,16.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0oX3$dAHr5Vxx$sRShjyVC,0oX3$dAHr5Vxx$sRShjyVC,N/A,LVL1_2B_66,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,55.0,diy_enthusiasts/creatives,Tenant,3.0,1.0,-7.85804,12.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0nF7X91Hf9ivp1RTeTEhL5,0nF7X91Hf9ivp1RTeTEhL5,N/A,LVL1_2B_70,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,70.0,academics,Tenant,1.0,1.0,-4.85804,26.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2GEC$9WIbAgQjZOb4eorRb,2GEC$9WIbAgQjZOb4eorRb,N/A,LVL1_2B_83,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,45.0,gardeners/food_lovers,Tenant,4.0,1.0,-12.85804,45.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3poZpba$v0Vw6yiIw0egqU,3poZpba$v0Vw6yiIw0egqU,N/A,LVL1_2B_85,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,38.0,musicians,Tenant,6.0,1.0,-31.85804,35.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1GXyMarkT1i9A8eHzyhA8N,1GXyMarkT1i9A8eHzyhA8N,N/A,LVL1_2B_86,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,31.0,young_professionals,Owner,10.0,0.0,-4.85804,53.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
24vYkXQN1AZRCNutFjR$yA,24vYkXQN1AZRCNutFjR$yA,N/A,LVL1_2B_87,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,26.0,young_professionals,Owner,10.0,0.0,-12.85804,51.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3cl0DjDFz1shxUDznPfBfL,3cl0DjDFz1shxUDznPfBfL,N/A,LVL1_2B_88,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,44.0,travelers/expats,Owner,9.0,0.0,-31.85804,41.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0N5G5vglD8hfp2iXGFONkt,0N5G5vglD8hfp2iXGFONkt,N/A,LVL1_2B_89,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,19.0,night_owls,Owner,7.0,0.0,-39.85804,36.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2F9W9L8GH6DeVV9EUxT3QS,2F9W9L8GH6DeVV9EUxT3QS,N/A,LVL1_2B_90,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,69.0,active_later_living,Owner,2.0,0.0,-12.85804,57.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
37YSMqmC17zx0lv3u7n5_q,37YSMqmC17zx0lv3u7n5_q,N/A,LVL1_2B_91,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,70.0,musicians,Tenant,6.0,1.0,-31.85804,47.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
056RIB1lP1zPsgj01I$DPV,056RIB1lP1zPsgj01I$DPV,N/A,LVL1_2B_93,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,44.0,academics,Owner,1.0,0.0,-39.85804,42.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0r6vXEoWbAnhcoTYWmwWDn,0r6vXEoWbAnhcoTYWmwWDn,N/A,LVL1_2B_94,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,41.0,academics,Owner,1.0,0.0,-12.85804,63.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1$eTJvYIH6Q8srWGnFvAY3,1$eTJvYIH6Q8srWGnFvAY3,N/A,LVL1_2B_95,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,70.0,academics,Tenant,1.0,1.0,-31.85804,53.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3QEuNGKe16UBRucjlHVmt0,3QEuNGKe16UBRucjlHVmt0,N/A,LVL1_2B_100,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,64.0,active_later_living,Owner,2.0,0.0,-39.85804,57.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0hs27Wms10mvfK3Knhe0X5,0hs27Wms10mvfK3Knhe0X5,N/A,LVL1_2B_101,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,56.0,active_later_living,Tenant,2.0,1.0,-15.85804,74.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
2UKAmjxxz6FPOnUKHRLR9p,2UKAmjxxz6FPOnUKHRLR9p,N/A,LVL1_2B_102,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,39.0,gardeners/food_lovers,Owner,4.0,0.0,-36.85804,65.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
3uPVaDX0929fu4b8ud2Zy8,3uPVaDX0929fu4b8ud2Zy8,N/A,LVL1_2B_103,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,41.0,academics,Owner,1.0,0.0,-21.85804,74.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1rq0O5r3P4vx36J9hiVKPj,1rq0O5r3P4vx36J9hiVKPj,N/A,LVL1_2B_104,N/A,N/A,IfcSpace,True,27.0000007152558,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152558,27.0000007152558,27.0000007152558,27.0000007152558,81.0000021457673,81.0000021457673,35.0,young_professionals,Tenant,10.0,1.0,-30.85804,71.576096,4.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
0_Uj2SK$HFeQcmxJZvWuiK,0_Uj2SK$HFeQcmxJZvWuiK,N/A,LVL2_2B_46,N/A,N/A,IfcSpace,True,27.0000007152557,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152557,27.0000007152557,27.0000007152557,27.0000007152557,81.0000021457672,81.0000021457672,23.0,sporties,Owner,8.0,0.0,-12.85804,17.576096,7.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1PmaVyOy19ghI0JPtPlFrH,1PmaVyOy19ghI0JPtPlFrH,N/A,LVL2_2B_47,N/A,N/A,IfcSpace,True,27.0000007152557,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152557,27.0000007152557,27.0000007152557,27.0000007152557,81.0000021457672,81.0000021457672,31.0,young_professionals,Tenant,10.0,1.0,-9.85804,24.576096,7.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
1JQ9CaqabEnu2yrMIBYESQ,1JQ9CaqabEnu2yrMIBYESQ,N/A,LVL2_2B_49,N/A,N/A,IfcSpace,True,27.0000007152557,False,True,3.0,3.0,24.0000002384186,24.0000002384186,27.0000007152557,27.0000007152557,27.0000007152557,27.0000007152557,81.0000021457672,81.0000021457672,31.0,gardeners/food_lovers,Tenant,4.0,1.0,-9.85804,30.576096,7.5,IfcSpace,0.0,N/A,0.0,N/A,0.0,N/A,0.0,0.0,0.0,0.0,N/A,0.0,N/A,0.0,0.0,N/A,0.0,0.0,0.0,N/A,N/A,0.0,0.0,0.0,0.0,0.0,0.0
